time(ms)	lx (deg)	ly (deg)	lpupdiameter (mm)	rx (deg)	ry (deg)	rpupdiameter (mm)
84366.000	0.014	-0.074	4.968	-0.020	-0.474	5.489
84368.000	-0.006	-0.084	4.972	-0.042	-0.485	5.486
84370.000	0.016	-0.082	4.971	-0.042	-0.487	5.487
84372.000	-0.010	-0.078	4.973	-0.014	-0.480	5.493
84374.000	-0.020	-0.073	4.977	0.002	-0.501	5.502
84376.000	0.012	-0.072	4.971	-0.034	-0.489	5.494
84378.000	0.008	-0.087	4.969	-0.054	-0.494	5.492
84380.000	-0.018	-0.076	4.981	-0.054	-0.504	5.496
84382.000	0.008	-0.079	4.969	-0.054	-0.490	5.494
84384.000	0.010	-0.074	4.977	-0.044	-0.503	5.500
84386.000	0.014	-0.063	4.975	-0.020	-0.487	5.493
84388.000	0.014	-0.076	4.971	-0.046	-0.495	5.482
84390.000	0.024	-0.073	4.979	-0.022	-0.495	5.496
84392.000	0.022	-0.082	4.973	-0.016	-0.494	5.502
84394.000	0.010	-0.087	4.977	-0.010	-0.508	5.493
84396.000	0.030	-0.071	4.980	0.002	-0.490	5.500
84398.000	0.012	-0.098	4.985	-0.018	-0.509	5.507
84400.000	0.012	-0.087	4.980	-0.058	-0.510	5.500
84402.000	0.050	-0.063	4.985	-0.024	-0.486	5.497
84404.000	0.030	-0.064	4.986	-0.020	-0.533	5.497
84406.000	-0.008	-0.084	4.980	0.014	-0.524	5.501
84408.000	0.012	-0.082	4.982	-0.012	-0.520	5.500
84410.000	-0.008	-0.082	4.986	-0.056	-0.520	5.506
84412.000	0.050	-0.081	4.990	-0.028	-0.495	5.501
84414.000	0.046	-0.077	4.993	-0.044	-0.508	5.500
84416.000	0.050	-0.076	5.004	-0.032	-0.510	5.506
84418.000	0.056	-0.091	4.996	-0.028	-0.496	5.502
84420.000	0.050	-0.078	4.992	0.008	-0.510	5.506
84422.000	0.028	-0.101	4.992	-0.022	-0.511	5.503
84424.000	0.046	-0.102	4.986	-0.020	-0.482	5.501
84426.000	0.054	-0.086	4.992	-0.050	-0.515	5.507
84428.000	0.030	-0.105	4.998	-0.020	-0.514	5.503
84430.000	0.050	-0.097	5.000	-0.038	-0.524	5.501
84432.000	0.000	-0.107	5.001	-0.020	-0.523	5.509
84434.000	0.022	-0.088	4.998	-0.004	-0.530	5.509
84436.000	0.074	-0.087	5.000	-0.024	-0.508	5.506
84438.000	0.048	-0.089	4.994	-0.042	-0.521	5.506
84440.000	0.050	-0.078	5.000	-0.044	-0.509	5.500
84442.000	0.064	-0.092	5.002	-0.016	-0.514	5.500
84444.000	0.074	-0.102	4.997	-0.026	-0.516	5.503
84446.000	0.072	-0.101	5.004	-0.028	-0.539	5.513
84448.000	0.058	-0.092	5.000	-0.052	-0.524	5.510
84450.000	0.038	-0.096	4.997	-0.032	-0.521	5.500
84452.000	0.038	-0.084	4.994	-0.014	-0.533	5.509
84454.000	0.048	-0.093	5.002	-0.006	-0.505	5.505
84456.000	0.056	-0.100	5.001	-0.006	-0.509	5.514
84458.000	0.052	-0.094	5.001	-0.018	-0.513	5.502
84460.000	0.052	-0.110	5.004	-0.034	-0.521	5.513
84462.000	0.068	-0.103	4.998	-0.046	-0.518	5.511
84464.000	0.042	-0.089	4.994	-0.058	-0.533	5.513
84466.000	0.016	-0.118	4.997	-0.040	-0.505	5.511
84468.000	0.036	-0.112	5.002	0.018	-0.524	5.519
84470.000	0.044	-0.093	5.005	-0.038	-0.539	5.510
84472.000	0.028	-0.084	5.002	0.016	-0.514	5.517
84474.000	0.060	-0.116	5.001	-0.014	-0.515	5.519
84476.000	0.064	-0.096	5.002	0.000	-0.510	5.513
84478.000	0.048	-0.096	5.010	-0.002	-0.511	5.523
84480.000	0.034	-0.092	5.010	-0.032	-0.547	5.517
84482.000	0.076	-0.101	5.013	-0.014	-0.523	5.517
84484.000	0.050	-0.088	5.013	-0.022	-0.525	5.521
84486.000	0.050	-0.079	5.014	-0.054	-0.524	5.511
84488.000	0.048	-0.087	5.017	0.004	-0.532	5.522
84490.000	0.042	-0.106	5.016	-0.002	-0.516	5.515
84492.000	0.038	-0.086	5.017	-0.018	-0.521	5.519
84494.000	0.056	-0.082	5.016	-0.032	-0.533	5.525
84496.000	0.066	-0.073	5.014	-0.028	-0.543	5.523
84498.000	0.048	-0.094	5.021	0.002	-0.519	5.526
84500.000	0.042	-0.096	5.017	-0.010	-0.518	5.527
84502.000	0.056	-0.108	5.022	-0.002	-0.510	5.535
84504.000	0.048	-0.120	5.018	-0.010	-0.532	5.521
84506.000	0.064	-0.093	5.013	0.004	-0.510	5.529
84508.000	0.016	-0.108	5.018	-0.012	-0.513	5.527
84510.000	0.040	-0.091	5.016	-0.012	-0.509	5.531
84512.000	0.028	-0.110	5.018	0.016	-0.532	5.529
84514.000	0.036	-0.098	5.029	-0.026	-0.523	5.525
84516.000	0.032	-0.091	5.021	-0.006	-0.519	5.529
84518.000	0.052	-0.093	5.024	0.000	-0.521	5.529
84520.000	0.044	-0.083	5.027	-0.024	-0.506	5.530
84522.000	0.056	-0.081	5.029	-0.008	-0.484	5.526
84524.000	0.052	-0.105	5.029	0.006	-0.492	5.531
84526.000	0.044	-0.102	5.020	0.014	-0.509	5.535
84528.000	0.036	-0.084	5.026	-0.054	-0.528	5.538
84530.000	0.002	-0.096	5.029	-0.090	-0.515	5.541
84532.000	-0.084	-0.083	5.025	-0.146	-0.519	5.546
84534.000	-0.112	-0.072	5.027	-0.218	-0.526	5.541
84536.000	-0.204	-0.064	5.029	-0.260	-0.528	5.543
84538.000	-0.216	-0.068	5.029	-0.295	-0.529	5.541
84540.000	-0.212	-0.058	5.031	-0.250	-0.526	5.539
84542.000	-0.160	-0.050	5.033	-0.218	-0.520	5.539
84544.000	-0.122	-0.076	5.030	-0.184	-0.520	5.539
84546.000	-0.094	-0.073	5.029	-0.164	-0.532	5.545
84548.000	-0.082	-0.089	5.027	-0.178	-0.529	5.549
84550.000	-0.086	-0.107	5.031	-0.132	-0.525	5.542
84552.000	-0.070	-0.092	5.031	-0.130	-0.514	5.547
84554.000	-0.076	-0.078	5.031	-0.158	-0.523	5.547
84556.000	-0.090	-0.072	5.025	-0.158	-0.485	5.549
84558.000	-0.044	-0.082	5.029	-0.144	-0.521	5.551
84560.000	-0.074	-0.084	5.038	-0.120	-0.511	5.549
84562.000	-0.072	-0.076	5.031	-0.132	-0.506	5.545
84564.000	-0.078	-0.067	5.039	-0.140	-0.519	5.556
84566.000	-0.054	-0.078	5.031	-0.156	-0.492	5.543
84568.000	-0.090	-0.083	5.031	-0.120	-0.528	5.550
84570.000	-0.076	-0.091	5.035	-0.150	-0.530	5.547
84572.000	-0.072	-0.096	5.034	-0.110	-0.505	5.556
84574.000	-0.080	-0.073	5.034	-0.094	-0.499	5.554
84576.000	-0.048	-0.074	5.033	-0.104	-0.485	5.554
84578.000	-0.094	-0.068	5.037	-0.082	-0.501	5.566
84580.000	-0.078	-0.074	5.035	-0.124	-0.471	5.554
84582.000	-0.084	-0.094	5.041	-0.112	-0.508	5.560
84584.000	-0.114	-0.092	5.038	-0.112	-0.516	5.550
84586.000	-0.106	-0.081	5.041	-0.096	-0.509	5.558
84588.000	-0.076	-0.073	5.033	-0.130	-0.487	5.550
84590.000	-0.068	-0.068	5.039	-0.086	-0.485	5.553
84592.000	-0.080	-0.088	5.043	-0.102	-0.495	5.555
84594.000	-0.090	-0.096	5.037	-0.104	-0.494	5.556
84596.000	-0.088	-0.063	5.046	-0.114	-0.516	5.560
84598.000	-0.088	-0.081	5.042	-0.090	-0.516	5.556
84600.000	-0.096	-0.074	5.039	-0.122	-0.500	5.556
84602.000	-0.100	-0.096	5.048	-0.104	-0.525	5.559
84604.000	-0.096	-0.081	5.042	-0.114	-0.516	5.563
84606.000	-0.096	-0.086	5.038	-0.104	-0.506	5.556
84608.000	-0.096	-0.094	5.039	-0.112	-0.505	5.559
84610.000	-0.108	-0.068	5.043	-0.110	-0.504	5.559
84612.000	-0.094	-0.081	5.045	-0.078	-0.526	5.562
84614.000	-0.116	-0.092	5.048	-0.090	-0.529	5.563
84616.000	-0.116	-0.088	5.046	-0.104	-0.511	5.562
84618.000	-0.126	-0.089	5.051	-0.072	-0.511	5.560
84620.000	-0.106	-0.082	5.042	-0.102	-0.511	5.568
84622.000	-0.086	-0.074	5.051	-0.080	-0.516	5.568
84624.000	-0.094	-0.078	5.045	-0.098	-0.513	5.554
84626.000	-0.112	-0.094	5.045	-0.110	-0.516	5.563
84628.000	-0.094	-0.091	5.048	-0.062	-0.503	5.562
84630.000	-0.098	-0.079	5.046	-0.074	-0.503	5.563
84632.000	-0.096	-0.088	5.048	-0.066	-0.504	5.559
84634.000	-0.098	-0.084	5.050	-0.078	-0.521	5.558
84636.000	-0.078	-0.101	5.055	-0.122	-0.544	5.560
84638.000	-0.100	-0.084	5.054	-0.096	-0.526	5.562
84640.000	-0.080	-0.101	5.054	-0.082	-0.510	5.560
84642.000	-0.074	-0.094	5.052	-0.112	-0.538	5.559
84644.000	-0.084	-0.078	5.056	-0.126	-0.542	5.560
84646.000	-0.132	-0.093	5.056	-0.088	-0.535	5.564
84648.000	-0.102	-0.096	5.058	-0.070	-0.557	5.564
84650.000	-0.116	-0.074	5.055	-0.108	-0.542	5.563
84652.000	-0.072	-0.076	5.054	-0.124	-0.526	5.556
84654.000	-0.084	-0.081	5.058	-0.082	-0.528	5.559
84656.000	-0.110	-0.086	5.052	-0.116	-0.534	5.563
84658.000	-0.076	-0.082	5.056	-0.098	-0.542	5.563
84660.000	-0.096	-0.094	5.056	-0.134	-0.538	5.568
84662.000	-0.132	-0.088	5.059	-0.104	-0.533	5.560
84664.000	-0.104	-0.087	5.055	-0.118	-0.543	5.568
84666.000	-0.096	-0.087	5.064	-0.094	-0.543	5.567
84668.000	-0.098	-0.069	5.060	-0.084	-0.537	5.563
84670.000	-0.106	-0.089	5.058	-0.102	-0.539	5.559
84672.000	-0.064	-0.074	5.058	-0.078	-0.534	5.566
84674.000	-0.094	-0.079	5.059	-0.060	-0.525	5.570
84676.000	-0.092	-0.093	5.062	-0.094	-0.513	5.564
84678.000	-0.082	-0.082	5.058	-0.096	-0.545	5.568
84680.000	-0.112	-0.084	5.062	-0.070	-0.559	5.562
84682.000	-0.104	-0.074	5.067	-0.072	-0.543	5.567
84684.000	-0.106	-0.082	5.066	-0.092	-0.542	5.566
84686.000	-0.098	-0.062	5.060	-0.100	-0.540	5.568
84688.000	-0.112	-0.087	5.060	-0.080	-0.555	5.578
84690.000	-0.078	-0.098	5.064	-0.092	-0.540	5.574
84692.000	-0.092	-0.108	5.063	-0.044	-0.537	5.579
84694.000	-0.092	-0.101	5.067	-0.054	-0.525	5.579
84696.000	-0.106	-0.078	5.066	-0.042	-0.508	5.575
84698.000	-0.116	-0.087	5.060	-0.082	-0.528	5.574
84700.000	-0.100	-0.096	5.063	-0.074	-0.499	5.575
84702.000	-0.084	-0.076	5.063	-0.082	-0.506	5.576
84704.000	-0.120	-0.105	5.058	-0.056	-0.524	5.580
84706.000	-0.076	-0.086	5.071	-0.070	-0.516	5.584
84708.000	-0.076	-0.106	5.063	-0.034	-0.530	5.584
84710.000	-0.060	-0.071	5.066	-0.058	-0.506	5.584
84712.000	-0.080	-0.092	5.063	-0.064	-0.501	5.580
84714.000	-0.086	-0.087	5.073	-0.086	-0.516	5.584
84716.000	-0.094	-0.073	5.060	-0.082	-0.520	5.579
84718.000	-0.060	-0.078	5.066	-0.088	-0.515	5.576
84720.000	-0.100	-0.091	5.067	-0.088	-0.534	5.583
84722.000	-0.102	-0.082	5.068	-0.056	-0.501	5.576
84724.000	-0.128	-0.094	5.064	-0.074	-0.513	5.571
84726.000	-0.118	-0.097	5.066	-0.096	-0.505	5.576
84728.000	-0.112	-0.083	5.067	-0.056	-0.520	5.581
84730.000	-0.090	-0.089	5.062	-0.036	-0.513	5.583
84732.000	-0.104	-0.102	5.069	-0.034	-0.526	5.588
84734.000	-0.110	-0.084	5.064	-0.094	-0.521	5.588
84736.000	-0.104	-0.111	5.071	-0.072	-0.520	5.583
84738.000	-0.126	-0.091	5.071	-0.040	-0.526	5.581
84740.000	-0.112	-0.101	5.067	-0.048	-0.528	5.584
84742.000	-0.102	-0.106	5.072	-0.052	-0.513	5.581
84744.000	-0.080	-0.096	5.067	-0.060	-0.523	5.587
84746.000	-0.094	-0.097	5.068	-0.072	-0.519	5.581
84748.000	-0.102	-0.078	5.073	-0.030	-0.538	5.593
84750.000	-0.086	-0.087	5.071	-0.046	-0.514	5.580
84752.000	-0.094	-0.098	5.069	-0.058	-0.523	5.578
84754.000	-0.096	-0.083	5.079	-0.062	-0.524	5.585
84756.000	-0.080	-0.088	5.073	-0.044	-0.511	5.591
84758.000	-0.098	-0.076	5.067	-0.048	-0.514	5.579
84760.000	-0.092	-0.073	5.073	-0.034	-0.521	5.591
84762.000	-0.084	-0.081	5.069	-0.052	-0.515	5.588
84764.000	-0.100	-0.074	5.072	-0.034	-0.524	5.584
84766.000	-0.096	-0.078	5.081	-0.014	-0.487	5.595
84768.000	-0.076	-0.065	5.076	-0.018	-0.495	5.599
84770.000	-0.088	-0.064	5.079	-0.048	-0.504	5.596
84772.000	-0.090	-0.074	5.067	-0.006	-0.499	5.596
84774.000	-0.092	-0.078	5.076	-0.024	-0.500	5.592
84776.000	-0.098	-0.072	5.076	-0.022	-0.490	5.595
84778.000	-0.096	-0.071	5.068	-0.014	-0.481	5.593
84780.000	-0.102	-0.065	5.069	-0.020	-0.487	5.593
84782.000	-0.074	-0.060	5.072	-0.012	-0.481	5.592
84784.000	-0.114	-0.067	5.066	-0.018	-0.496	5.596
84786.000	-0.092	-0.082	5.077	0.014	-0.511	5.596
84788.000	-0.088	-0.069	5.075	-0.008	-0.489	5.592
84790.000	-0.108	-0.079	5.073	-0.012	-0.491	5.595
84792.000	-0.124	-0.067	5.072	0.026	-0.490	5.596
84794.000	-0.100	-0.072	5.072	0.010	-0.515	5.597
84796.000	-0.110	-0.064	5.071	-0.028	-0.491	5.591
84798.000	-0.086	-0.064	5.071	-0.028	-0.500	5.595
84800.000	-0.114	-0.078	5.082	0.038	-0.491	5.600
84802.000	-0.100	-0.071	5.079	0.000	-0.501	5.597
84804.000	-0.140	-0.064	5.077	-0.026	-0.498	5.595
84806.000	-0.130	-0.045	5.068	0.000	-0.508	5.589
84808.000	-0.106	-0.047	5.073	-0.014	-0.482	5.589
84810.000	-0.108	-0.054	5.075	0.030	-0.515	5.589
84812.000	-0.096	-0.055	5.072	-0.008	-0.492	5.589
84814.000	-0.106	-0.038	5.075	0.004	-0.495	5.597
84816.000	-0.096	-0.060	5.077	-0.008	-0.480	5.592
84818.000	-0.104	-0.059	5.079	-0.008	-0.503	5.599
84820.000	-0.112	-0.054	5.081	0.028	-0.510	5.599
84822.000	-0.104	-0.043	5.081	0.036	-0.508	5.588
84824.000	-0.110	-0.050	5.081	-0.004	-0.485	5.593
84826.000	-0.136	-0.072	5.082	0.004	-0.514	5.595
84828.000	-0.106	-0.074	5.081	0.012	-0.516	5.599
84830.000	-0.104	-0.068	5.077	0.030	-0.528	5.596
84832.000	-0.134	-0.072	5.075	0.000	-0.492	5.581
84834.000	-0.090	-0.059	5.079	0.030	-0.511	5.596
84836.000	-0.086	-0.063	5.075	0.040	-0.496	5.595
84838.000	-0.080	-0.083	5.075	0.000	-0.494	5.588
84840.000	-0.096	-0.064	5.076	0.014	-0.510	5.591
84842.000	-0.094	-0.060	5.073	0.008	-0.509	5.591
84844.000	-0.112	-0.062	5.073	0.004	-0.503	5.595
84846.000	-0.110	-0.076	5.079	0.026	-0.529	5.600
84848.000	-0.144	-0.077	5.072	0.016	-0.480	5.587
84850.000	-0.144	-0.057	5.077	0.044	-0.509	5.599
84852.000	-0.136	-0.063	5.076	0.028	-0.524	5.589
84854.000	-0.102	-0.071	5.069	0.048	-0.489	5.589
84856.000	-0.086	-0.071	5.079	0.034	-0.500	5.597
84858.000	-0.112	-0.055	5.076	0.048	-0.500	5.599
84860.000	-0.120	-0.065	5.076	0.020	-0.495	5.593
84862.000	-0.104	-0.076	5.080	0.052	-0.490	5.595
84864.000	-0.136	-0.073	5.079	0.034	-0.487	5.597
84866.000	-0.128	-0.071	5.080	0.060	-0.505	5.605
84868.000	-0.116	-0.084	5.075	0.066	-0.508	5.602
84870.000	-0.120	-0.065	5.076	0.054	-0.504	5.595
84872.000	-0.130	-0.076	5.071	0.030	-0.508	5.599
84874.000	-0.098	-0.065	5.076	0.060	-0.503	5.604
84876.000	-0.106	-0.072	5.077	0.050	-0.516	5.602
84878.000	-0.120	-0.079	5.077	0.020	-0.511	5.595
84880.000	-0.142	-0.098	5.072	0.052	-0.491	5.592
84882.000	-0.130	-0.081	5.076	0.064	-0.506	5.595
84884.000	-0.146	-0.088	5.067	0.040	-0.513	5.604
84886.000	-0.132	-0.089	5.075	0.042	-0.520	5.602
84888.000	-0.122	-0.087	5.069	0.014	-0.514	5.604
84890.000	-0.138	-0.091	5.079	0.060	-0.520	5.602
84892.000	-0.146	-0.077	5.072	0.040	-0.503	5.599
84894.000	-0.158	-0.071	5.072	0.072	-0.492	5.605
84896.000	-0.144	-0.083	5.071	0.060	-0.508	5.597
84898.000	-0.134	-0.076	5.079	0.084	-0.492	5.600
84900.000	-0.118	-0.072	5.073	0.054	-0.496	5.599
84902.000	-0.124	-0.087	5.076	0.062	-0.489	5.602
84904.000	-0.134	-0.098	5.075	0.058	-0.496	5.600
84906.000	-0.140	-0.103	5.079	0.078	-0.504	5.602
84908.000	-0.100	-0.091	5.082	0.078	-0.508	5.604
84910.000	-0.140	-0.097	5.082	0.086	-0.491	5.612
84912.000	-0.144	-0.102	5.080	0.078	-0.513	5.609
84914.000	-0.114	-0.086	5.080	0.066	-0.491	5.606
84916.000	-0.156	-0.087	5.082	0.076	-0.508	5.612
84918.000	-0.114	-0.094	5.084	0.076	-0.485	5.610
84920.000	-0.130	-0.068	5.077	0.100	-0.495	5.608
84922.000	-0.128	-0.088	5.082	0.116	-0.518	5.609
84924.000	-0.120	-0.083	5.080	0.090	-0.513	5.617
84926.000	-0.154	-0.087	5.080	0.072	-0.503	5.604
84928.000	-0.124	-0.094	5.089	0.050	-0.520	5.609
84930.000	-0.104	-0.098	5.086	0.080	-0.519	5.605
84932.000	-0.156	-0.086	5.080	0.120	-0.521	5.613
84934.000	-0.132	-0.086	5.084	0.070	-0.524	5.606
84936.000	-0.120	-0.105	5.086	0.104	-0.510	5.602
84938.000	-0.134	-0.089	5.089	0.094	-0.503	5.612
84940.000	-0.156	-0.071	5.082	0.066	-0.526	5.616
84942.000	-0.130	-0.094	5.089	0.078	-0.520	5.608
84944.000	-0.132	-0.081	5.086	0.066	-0.532	5.614
84946.000	-0.144	-0.094	5.092	0.080	-0.530	5.617
84948.000	-0.148	-0.092	5.094	0.128	-0.521	5.622
84950.000	-0.120	-0.089	5.085	0.100	-0.503	5.606
84952.000	-0.124	-0.078	5.088	0.142	-0.524	5.605
84954.000	-0.138	-0.082	5.089	0.124	-0.501	5.617
84956.000	-0.146	-0.087	5.088	0.112	-0.494	5.614
84958.000	-0.138	-0.087	5.094	0.092	-0.487	5.613
84960.000	-0.158	-0.088	5.088	0.094	-0.484	5.617
84962.000	-0.108	-0.105	5.093	0.106	-0.489	5.609
84964.000	-0.134	-0.101	5.085	0.082	-0.521	5.614
84966.000	-0.120	-0.089	5.088	0.100	-0.509	5.608
84968.000	-0.120	-0.087	5.092	0.120	-0.498	5.608
84970.000	-0.128	-0.091	5.088	0.088	-0.510	5.608
84972.000	-0.126	-0.093	5.092	0.104	-0.495	5.612
84974.000	-0.126	-0.083	5.086	0.136	-0.510	5.614
84976.000	-0.116	-0.089	5.084	0.072	-0.496	5.610
84978.000	-0.136	-0.086	5.086	0.104	-0.509	5.618
84980.000	-0.110	-0.100	5.082	0.050	-0.519	5.608
84982.000	-0.102	-0.110	5.095	0.094	-0.510	5.617
84984.000	-0.138	-0.078	5.085	0.118	-0.506	5.622
84986.000	-0.110	-0.121	5.090	0.124	-0.489	5.614
84988.000	-0.136	-0.096	5.092	0.116	-0.521	5.616
84990.000	-0.146	-0.084	5.089	0.116	-0.495	5.613
84992.000	-0.146	-0.108	5.089	0.144	-0.476	5.619
84994.000	-0.120	-0.081	5.082	0.130	-0.508	5.621
84996.000	-0.116	-0.078	5.092	0.122	-0.474	5.612
84998.000	-0.136	-0.086	5.094	0.136	-0.470	5.616
85000.000	-0.108	-0.093	5.097	0.140	-0.481	5.625
85002.000	-0.098	-0.073	5.092	0.106	-0.481	5.617
85004.000	-0.094	-0.068	5.089	0.124	-0.514	5.621
85006.000	-0.128	-0.083	5.097	0.148	-0.500	5.623
85008.000	-0.096	-0.091	5.092	0.136	-0.485	5.625
85010.000	-0.120	-0.094	5.092	0.146	-0.487	5.626
85012.000	-0.084	-0.098	5.095	0.124	-0.500	5.619
85014.000	-0.102	-0.092	5.092	0.146	-0.495	5.625
85016.000	-0.124	-0.079	5.094	0.144	-0.484	5.623
85018.000	-0.124	-0.079	5.088	0.132	-0.486	5.623
85020.000	-0.096	-0.081	5.095	0.118	-0.486	5.623
85022.000	-0.130	-0.083	5.090	0.156	-0.494	5.630
85024.000	-0.084	-0.082	5.095	0.178	-0.485	5.619
85026.000	-0.126	-0.100	5.088	0.142	-0.469	5.618
85028.000	-0.108	-0.083	5.090	0.138	-0.494	5.621
85030.000	-0.112	-0.083	5.098	0.128	-0.491	5.629
85032.000	-0.124	-0.102	5.098	0.150	-0.490	5.626
85034.000	-0.106	-0.058	5.092	0.134	-0.504	5.629
85036.000	-0.110	-0.081	5.093	0.134	-0.484	5.627
85038.000	-0.094	-0.086	5.099	0.154	-0.484	5.634
85040.000	-0.132	-0.083	5.089	0.144	-0.471	5.619
85042.000	-0.104	-0.089	5.093	0.144	-0.490	5.631
85044.000	-0.076	-0.076	5.099	0.138	-0.476	5.623
85046.000	-0.128	-0.098	5.099	0.140	-0.505	5.623
85048.000	-0.116	-0.083	5.094	0.148	-0.481	5.626
85050.000	-0.096	-0.063	5.098	0.156	-0.486	5.622
85052.000	-0.084	-0.079	5.102	0.158	-0.470	5.627
85054.000	-0.100	-0.073	5.099	0.134	-0.470	5.629
85056.000	-0.082	-0.091	5.106	0.122	-0.481	5.632
85058.000	-0.104	-0.077	5.098	0.150	-0.474	5.626
85060.000	-0.114	-0.087	5.106	0.166	-0.481	5.630
85062.000	-0.100	-0.098	5.105	0.148	-0.486	5.634
85064.000	-0.096	-0.083	5.105	0.156	-0.470	5.638
85066.000	-0.098	-0.087	5.106	0.134	-0.489	5.634
85068.000	-0.084	-0.083	5.108	0.174	-0.471	5.642
85070.000	-0.112	-0.072	5.107	0.154	-0.496	5.630
85072.000	-0.082	-0.094	5.105	0.140	-0.490	5.638
85074.000	-0.142	-0.084	5.099	0.106	-0.477	5.638
85076.000	-0.158	-0.077	5.107	0.114	-0.455	5.644
85078.000	-0.188	-0.062	5.105	0.070	-0.476	5.639
85080.000	-0.281	-0.038	5.115	-0.052	-0.485	5.645
85082.000	-0.373	-0.063	5.121	-0.168	-0.540	5.649
85084.000	-0.449	-0.072	5.120	-0.188	-0.534	5.653
85086.000	-0.489	-0.091	5.116	-0.244	-0.561	5.647
85088.000	-0.453	-0.092	5.114	-0.258	-0.579	5.656
85090.000	-0.443	-0.112	5.114	-0.232	-0.572	5.644
85092.000	-0.345	-0.097	5.118	-0.186	-0.549	5.645
85094.000	-0.345	-0.106	5.121	-0.114	-0.538	5.652
85096.000	-0.303	-0.107	5.115	-0.108	-0.547	5.648
85098.000	-0.268	-0.091	5.116	-0.090	-0.538	5.642
85100.000	-0.303	-0.110	5.121	-0.100	-0.525	5.643
85102.000	-0.275	-0.107	5.115	-0.090	-0.535	5.655
85104.000	-0.281	-0.094	5.124	-0.106	-0.529	5.647
85106.000	-0.295	-0.105	5.120	-0.076	-0.534	5.657
85108.000	-0.289	-0.102	5.118	-0.080	-0.515	5.656
85110.000	-0.277	-0.094	5.120	-0.060	-0.513	5.651
85112.000	-0.293	-0.102	5.123	-0.098	-0.520	5.657
85114.000	-0.335	-0.098	5.118	-0.104	-0.513	5.648
85116.000	-0.311	-0.087	5.121	-0.082	-0.514	5.657
85118.000	-0.319	-0.093	5.121	-0.058	-0.505	5.653
85120.000	-0.297	-0.098	5.128	-0.058	-0.540	5.655
85122.000	-0.295	-0.084	5.127	-0.048	-0.501	5.658
85124.000	-0.293	-0.102	5.128	-0.034	-0.504	5.656
85126.000	-0.283	-0.081	5.127	-0.032	-0.523	5.653
85128.000	-0.281	-0.091	5.130	-0.044	-0.511	5.665
85130.000	-0.301	-0.088	5.128	-0.054	-0.503	5.657
85132.000	-0.283	-0.071	5.132	-0.028	-0.501	5.670
85134.000	-0.305	-0.077	5.123	-0.046	-0.508	5.660
85136.000	-0.317	-0.102	5.139	-0.058	-0.549	5.657
85138.000	-0.262	-0.088	5.130	-0.064	-0.532	5.661
85140.000	-0.305	-0.083	5.132	-0.048	-0.528	5.664
85142.000	-0.309	-0.101	5.138	-0.048	-0.529	5.667
85144.000	-0.297	-0.088	5.132	-0.050	-0.534	5.665
85146.000	-0.258	-0.101	5.137	-0.068	-0.523	5.660
85148.000	-0.293	-0.091	5.134	-0.028	-0.529	5.664
85150.000	-0.301	-0.084	5.132	-0.040	-0.540	5.674
85152.000	-0.275	-0.078	5.130	-0.026	-0.513	5.662
85154.000	-0.305	-0.093	5.142	-0.052	-0.533	5.673
85156.000	-0.311	-0.097	5.141	-0.008	-0.529	5.665
85158.000	-0.305	-0.098	5.134	-0.050	-0.539	5.661
85160.000	-0.311	-0.093	5.130	-0.046	-0.542	5.662
85162.000	-0.321	-0.100	5.141	-0.034	-0.516	5.667
85164.000	-0.291	-0.089	5.138	-0.038	-0.521	5.667
85166.000	-0.293	-0.093	5.136	-0.026	-0.520	5.669
85168.000	-0.270	-0.092	5.138	-0.042	-0.523	5.667
85170.000	-0.291	-0.081	5.133	-0.028	-0.525	5.665
85172.000	-0.279	-0.097	5.136	-0.034	-0.514	5.671
85174.000	-0.309	-0.088	5.138	0.002	-0.539	5.667
85176.000	-0.272	-0.107	5.141	-0.034	-0.520	5.671
85178.000	-0.262	-0.086	5.138	-0.030	-0.499	5.667
85180.000	-0.285	-0.083	5.141	-0.046	-0.504	5.674
85182.000	-0.260	-0.102	5.141	0.018	-0.508	5.677
85184.000	-0.311	-0.105	5.138	-0.036	-0.526	5.670
85186.000	-0.287	-0.086	5.142	0.010	-0.524	5.684
85188.000	-0.258	-0.081	5.141	0.030	-0.506	5.671
85190.000	-0.301	-0.094	5.138	-0.016	-0.524	5.674
85192.000	-0.272	-0.096	5.142	-0.012	-0.508	5.666
85194.000	-0.287	-0.108	5.142	0.002	-0.509	5.678
85196.000	-0.281	-0.118	5.146	-0.002	-0.510	5.678
85198.000	-0.268	-0.091	5.148	-0.018	-0.532	5.678
85200.000	-0.248	-0.106	5.142	0.012	-0.535	5.671
85202.000	-0.264	-0.091	5.145	0.026	-0.530	5.675
85204.000	-0.258	-0.084	5.139	0.024	-0.515	5.680
85206.000	-0.281	-0.097	5.142	0.052	-0.542	5.680
85208.000	-0.248	-0.086	5.146	0.034	-0.524	5.682
85210.000	-0.266	-0.103	5.148	0.014	-0.529	5.675
85212.000	-0.258	-0.110	5.147	0.002	-0.549	5.679
85214.000	-0.272	-0.105	5.147	0.052	-0.549	5.682
85216.000	-0.260	-0.111	5.142	0.014	-0.545	5.679
85218.000	-0.254	-0.120	5.148	0.034	-0.545	5.684
85220.000	-0.262	-0.121	5.147	-0.002	-0.547	5.682
85222.000	-0.224	-0.102	5.150	0.032	-0.540	5.675
